,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
21,a3b88e,AAL1457,United States,-79.0353,27.0989,10287.0,False,232.67,7.88,4.23,10896.6,1656443523.0,AAL,American Airlines,P,BOEING,737-800,L2J,737-8,189.0,"(27.0989, -79.0353)",West End,West Grand Bahama,,BS
22,aae316,AAL1539,United States,-89.1453,41.7523,7406.64,False,207.38,260.0,7.8,7764.78,1656443523.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(41.7523, -89.1453)",Franklin Grove,Illinois,Lee County,US
23,7c6b39,JST673,Australia,151.658,-26.3921,9380.22,False,244.9,109.77,-5.53,9883.14,1656443523.0,JST,Jetstar Airways,B,AIRBUS,A320-232,L2J,A320,180.4,"(-26.3921, 151.658)",Wondai,Queensland,South Burnett,AU
24,4952cb,TAP759,Portugal,-6.5047,42.6637,11887.2,False,214.83,210.99,0.0,12382.5,1656443523.0,TAP,TAP Air Portugal,P,,,,,180.0,"(42.6637, -6.5047)",Toreno,Castille and Leon,Provincia de Leon,ES
25,a36898,DAL793,United States,-102.4819,38.6413,10675.62,False,240.84,112.35,0.0,11216.64,1656443523.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,L2J,A321-2,199.0,"(38.6413, -102.4819)",Cheyenne Wells,Colorado,Cheyenne County,US
26,acdfa3,ASA561,United States,-98.4154,30.7574,5631.18,False,194.22,115.41,-8.45,5989.32,1656443523.0,ASA,Alaska Airlines,P,BOEING,737-9,,737-9,48.0,"(30.7574, -98.4154)",Buchanan Dam,Texas,Llano County,US
27,ace6b3,ASH5864,United States,-102.0354,31.9775,10668.0,False,252.12,91.05,0.65,11300.46,1656443523.0,ASH,Mesa Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(31.9775, -102.0354)",Midland,Texas,Midland County,US
28,7c6b19,JST251,Australia,174.8032,-41.3821,304.8,False,65.43,3.15,-2.93,350.52,1656443523.0,JST,Jetstar Airways,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(-41.3821, 174.8032)",Brooklyn,Wellington,Wellington City,NZ
29,7c6b0f,JST253,Australia,174.7574,-37.1922,2697.48,False,179.9,220.48,15.93,2712.72,1656443523.0,JST,Jetstar Airways,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(-37.1922, 174.7574)",Waiuku,Auckland,Auckland,NZ
30,511153,,Estonia,24.2375,36.6336,8618.22,False,201.76,309.41,2.6,9022.08,1656443523.0,,FlyMontserrat,P,,,,,180.0,"(36.6336, 24.2375)",Milos,South Aegean,Nomos Kykladon,GR
31,511153,,Estonia,24.2375,36.6336,8618.22,False,201.76,309.41,2.6,9022.08,1656443523.0,,Lulutai Airlines,P,,,,,180.0,"(36.6336, 24.2375)",Milos,South Aegean,Nomos Kykladon,GR
32,a46e40,DAL738,United States,-106.1906,40.3223,10370.82,False,231.9,264.91,-0.33,10919.46,1656443523.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,,199.0,"(40.3223, -106.1906)",Hot Sulphur Springs,Colorado,Grand County,US
33,aa56b8,UAL1702,United States,-108.7178,32.6514,11582.4,False,229.33,284.29,0.0,12252.96,1656443523.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(32.6514, -108.7178)",Lordsburg,New Mexico,Hidalgo County,US
34,a57b4d,UAL547T,United States,-118.5955,34.201,1219.2,False,101.92,92.02,-2.28,1295.4,1656443523.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(34.201, -118.5955)",Canoga Park,California,Los Angeles County,US
35,511158,TOM3BG,Estonia,23.3655,40.0914,11277.6,False,251.71,139.31,0.0,11795.76,1656443523.0,TOM,TUI Airways,C,,,,,180.0,"(40.0914, 23.3655)",Nea Fokaia,Central Macedonia,Nomos Chalkidikis,GR
36,4952c1,TAP566,Portugal,-0.2538,47.7801,11582.4,False,251.96,38.37,0.33,11955.78,1656443523.0,TAP,TAP Air Portugal,P,AIRBUS,A320 251N,L2J,A320,164.0,"(47.7801, -0.2538)",Vion,Pays de la Loire,Departement de la Sarthe,FR
37,4952c2,TAP1025,Portugal,-4.5596,39.9122,9448.8,False,194.9,255.63,0.0,,1656443523.0,TAP,TAP Air Portugal,P,AIRBUS,A320 251N,L2J,A320,164.0,"(39.9122, -4.5596)",Malpica,Castille-La Mancha,Province of Toledo,ES
38,4952c4,TAP1315,Portugal,-6.4353,43.1472,11879.58,False,212.71,203.22,0.0,12344.4,1656443523.0,TAP,TAP Air Portugal,P,,,,,180.0,"(43.1472, -6.4353)",Cangas del Narcea,Asturias,Province of Asturias,ES
39,4952c6,TAP783N,Portugal,3.4055,49.7601,11277.6,False,220.25,215.4,0.0,11666.22,1656443523.0,TAP,TAP Air Portugal,P,AIRBUS,A320-251N,L2J,A320,164.0,"(49.7601, 3.4055)",Ribemont,Picardie,Departement de l'Aisne,FR
40,acdfab,DAL1723,United States,-84.6409,33.6203,845.82,False,111.65,90.79,0.0,914.4,1656443523.0,DAL,Delta Air Lines,P,BOEING,717-200,L2J,717,100.0,"(33.6203, -84.6409)",Fairburn,Georgia,Fulton County,US
41,a0e250,AAL413,United States,-87.9649,35.5034,10675.62,False,259.73,80.54,0.33,11224.26,1656443523.0,AAL,American Airlines,P,AIRBUS,A321-211,L2J,A321-2,199.0,"(35.5034, -87.9649)",Mount Carmel,Tennessee,Decatur County,US
42,4952c7,TAP1357,Portugal,-1.9856,50.322,10172.7,False,201.42,210.89,7.8,10439.4,1656443523.0,TAP,TAP Air Portugal,P,AIRBUS,320-251N,L2J,A320,164.0,"(50.322, -1.9856)",Swanage,England,Dorset,GB
43,4952c8,TAP448,Portugal,0.6583,46.9311,8770.62,False,234.4,28.87,-4.88,9144.0,1656443523.0,TAP,TAP Air Portugal,P,AIRBUS,,L2J,Anan,180.0,"(46.9311, 0.6583)",Descartes,Centre,Departement d'Indre-et-Loire,FR
44,ad694c,SWA2074,United States,-82.0999,30.5366,11582.4,False,230.7,184.6,0.0,12268.2,1656443523.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(30.5366, -82.0999)",Hilliard,Florida,Nassau County,US
45,407a06,EZY41YT,United Kingdom,25.7883,39.5163,10965.18,False,220.12,335.71,-0.33,11468.1,1656443523.0,EZY,EasyJet Europe,B,AIRBUS,Airbus 320-251N,L2J,A320,180.4,"(39.5163, 25.7883)",Gulpinar,Canakkale,,TR
46,407a06,EZY41YT,United Kingdom,25.7883,39.5163,10965.18,False,220.12,335.71,-0.33,11468.1,1656443523.0,EZY,EasyJet,B,AIRBUS,Airbus 320-251N,L2J,A320,180.4,"(39.5163, 25.7883)",Gulpinar,Canakkale,,TR
47,a46e35,DAL459,United States,-106.7546,41.4483,10972.8,False,228.06,299.46,0.0,11513.82,1656443523.0,DAL,Delta Air Lines,P,BOEING,737-832,L2J,737-8,189.0,"(41.4483, -106.7546)",Saratoga,Wyoming,Carbon County,US
48,7c6b18,JST132,Australia,174.1344,-36.7482,6309.36,False,191.08,294.5,7.8,6377.94,1656443523.0,JST,Jetstar Airways,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(-36.7482, 174.1344)",Parakai,Auckland,Auckland,NZ
49,7c6b17,JST968,Australia,152.33,-28.1235,9456.42,False,273.11,52.12,-16.26,9966.96,1656443523.0,JST,Jetstar Airways,B,AIRBUS,A320-232,L2J,A320,180.4,"(-28.1235, 152.33)",Warwick,Queensland,Southern Downs,AU
50,4952aa,TAP237,Portugal,-106.4489,43.9432,12192.0,False,223.57,252.73,-0.33,12702.54,1656443523.0,TAP,TAP Air Portugal,P,,A330-941,,A330-9,287.0,"(43.9432, -106.4489)",Buffalo,Wyoming,Johnson County,US
51,4952ab,TAP283,Portugal,-8.1714,38.4635,4655.82,False,198.77,119.29,8.45,4953.0,1656443523.0,TAP,TAP Air Portugal,P,,A330-941,,A330-9,287.0,"(38.4635, -8.1714)",Montemor-o-Novo,Evora,Montemor-O-Novo,PT
52,44028d,EWG7MP,Austria,16.2344,45.7168,10980.42,False,230.04,313.01,0.0,11513.82,1656443523.0,EWG,Eurowings,P,AIRBUS,A319-132,L2J,A319,133.0,"(45.7168, 16.2344)",Kuce,Zagrebacka,,HR
53,aad012,UAL55,United States,-72.2857,42.0426,4815.84,False,191.48,251.52,0.0,4983.48,1656443523.0,UAL,United Airlines,U,BOEING,777-222,L2J,777-2,400.0,"(42.0426, -72.2857)",Stafford,Connecticut,Tolland County,US
54,aa9f1c,SWA359,United States,-77.8857,39.0431,3878.58,False,187.08,108.43,-7.8,4076.7,1656443523.0,SWA,Southwest Airlines,B,BOEING,737-73V,L2J,737-7,163.9,"(39.0431, -77.8857)",Berryville,Virginia,Clarke County,US
55,c822ed,ANZ703M,New Zealand,172.6088,-43.5558,2697.48,False,88.84,211.02,6.18,2644.14,1656443523.0,ANZ,Air New Zealand,P,ATR,ATR 72 600,L2T,ATR 7,66.0,"(-43.5558, 172.6088)",Christchurch,Canterbury,Christchurch City,NZ
56,4952b1,TAP089,Portugal,-37.6743,-9.8002,11582.4,False,244.66,210.45,0.0,12268.2,1656443523.0,TAP,TAP Air Portugal,P,,,,,180.0,"(-9.8002, -37.6743)",Caninde de Sao Francisco,Sergipe,Caninde De Sao Francisco,BR
57,ad4f72,JBU1405,United States,-71.2354,21.7283,10058.4,False,247.62,128.25,0.0,10668.0,1656443523.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(21.7283, -71.2354)",Cockburn Town,,,TC
58,e80251,ARE4128,Chile,-74.1513,4.7103,,True,10.29,306.56,,,1656443523.0,ARE,LATAM Airlines Colombia,P,AIRBUS,A319 132,L2J,A319,133.0,"(4.7103, -74.1513)",Funza,Cundinamarca,,CO
59,ab63e9,,United States,-112.3411,33.4462,487.68,False,54.35,319.22,-2.6,510.54,1656443523.0,,FlyMontserrat,P,CIRRUS DESIGN CORP,SR20,,SR20,4.0,"(33.4462, -112.3411)",Avondale,Arizona,Maricopa County,US
60,ab63e9,,United States,-112.3411,33.4462,487.68,False,54.35,319.22,-2.6,510.54,1656443523.0,,Lulutai Airlines,P,CIRRUS DESIGN CORP,SR20,,SR20,4.0,"(33.4462, -112.3411)",Avondale,Arizona,Maricopa County,US
61,e80252,ARE4260,Chile,-74.5447,4.7048,5669.28,False,189.05,308.15,1.3,6019.8,1656443523.0,ARE,LATAM Airlines Colombia,P,AIRBUS,A319 132,L2J,A319,133.0,"(4.7048, -74.5447)",Quipile,Cundinamarca,,CO
62,ab0361,AAL2147,United States,-72.7781,41.6164,10561.32,False,169.16,241.88,5.53,10881.36,1656443523.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A319-132,L2J,A319,179.0,"(41.6164, -72.7781)",Kensington,Connecticut,Hartford County,US
63,abb3b6,AAL2944,United States,-105.1805,38.461,11277.6,False,245.69,130.16,-0.65,11864.34,1656443523.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(38.461, -105.1805)",Lincoln Park,Colorado,Fremont County,US
64,e8024d,ARE4257,Chile,-74.1806,4.7191,2529.84,False,89.0,126.54,-3.58,2667.0,1656443523.0,ARE,LATAM Airlines Colombia,P,RAYTHEON,King Air B200,L2T,King A,180.0,"(4.7191, -74.1806)",Funza,Cundinamarca,,CO
65,4952a8,TAP082,Portugal,-46.1435,-23.2232,4701.54,False,200.96,24.66,7.8,4945.38,1656443523.0,TAP,TAP Air Portugal,P,,,,,180.0,"(-23.2232, -46.1435)",Santa Isabel,Sao Paulo,Santa Isabel,BR
66,3c6678,DLH3UJ,Germany,11.7664,51.5924,7307.58,False,222.58,232.23,0.33,7650.48,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(51.5924, 11.7664)",Wettin,Saxony-Anhalt,,DE
67,abf008,SWA2173,United States,-82.3117,30.6932,10972.8,False,233.08,192.1,0.0,11620.5,1656443523.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(30.6932, -82.3117)",Folkston,Georgia,Charlton County,US
68,4952a1,TAP035,Portugal,-18.3779,30.5049,11887.2,False,229.45,213.01,0.0,12618.72,1656443523.0,TAP,TAP Air Portugal,P,AIRBUS,A330 941N,L2J,A330-9,287.0,"(30.5049, -18.3779)",Garafia,Canary Islands,Provincia de Santa Cruz de Tenerife,ES
69,acdfcc,KAP378,United States,-90.4469,38.6172,1127.76,False,83.22,337.08,-1.95,1219.2,1656443523.0,KAP,Cape Air,P,COSTRUZIONI AERONAUTICHE TECNA,P2012 TRAVELLER,L2J,P2012,11.0,"(38.6172, -90.4469)",Town and Country,Missouri,Saint Louis County,US
70,abb3be,DAL15,United States,-68.7407,43.8403,11582.4,False,211.77,241.57,0.33,11948.16,1656443523.0,DAL,Delta Air Lines,P,AIRBUS,A330-223,L2J,A330-2,379.0,"(43.8403, -68.7407)",Vinalhaven,Maine,Knox County,US
71,4952a5,TAP011,Portugal,-14.6327,30.5225,11277.6,False,230.99,206.45,0.0,11978.64,1656443523.0,TAP,TAP Air Portugal,P,,A330-941,,A330-9,287.0,"(30.5225, -14.6327)",Tinajo,Canary Islands,Provincia de Las Palmas,ES
72,3c666b,DLH5XV,Germany,8.503,49.9309,2446.02,False,186.05,249.61,0.0,2598.42,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(49.9309, 8.503)",Gross-Gerau,Hesse,Regierungsbezirk Darmstadt,DE
73,a46e8d,HAL51,United States,-91.3161,43.1304,10972.8,False,213.6,268.21,0.0,11247.12,1656443523.0,HAL,Hawaiian Airlines,P,AIRBUS,A330-243,L2J,A330-2,377.0,"(43.1304, -91.3161)",Monona,Iowa,Clayton County,US
74,3c6672,DLH3TR,Germany,9.1595,50.3172,4038.6,False,208.03,213.3,-4.88,4251.96,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(50.3172, 9.1595)",Kefenrod,Hesse,Regierungsbezirk Darmstadt,DE
75,3c6671,DLH965,Germany,4.0347,52.9372,10668.0,False,234.09,131.08,0.0,10988.04,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(52.9372, 4.0347)",Egmond aan Zee,North Holland,Gemeente Bergen,NL
76,3c6670,DLH3XM,Germany,8.274,50.0722,2842.26,False,90.8,82.51,0.0,2971.8,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(50.0722, 8.274)",Wiesbaden,Hesse,Regierungsbezirk Darmstadt,DE
77,3c6676,DLH99P,Germany,7.0055,45.5976,11582.4,False,239.96,13.26,0.0,12016.74,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(45.5976, 7.0055)",Valgrisenche,Aosta Valley,Valle d'Aosta,IT
78,3c6675,DLH4EC,Germany,9.1156,47.5419,10370.82,False,238.59,350.19,-4.88,10820.4,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(47.5419, 9.1156)",Weinfelden,Thurgau,Weinfelden District,CH
79,ac83d5,,United States,-73.8761,40.7761,,True,5.14,258.75,,,1656443523.0,,FlyMontserrat,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(40.7761, -73.8761)",The Bronx,New York,Bronx,US
80,ac83d5,,United States,-73.8761,40.7761,,True,5.14,258.75,,,1656443523.0,,Lulutai Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(40.7761, -73.8761)",The Bronx,New York,Bronx,US
81,a58e1e,SWA1774,United States,-104.9428,39.1029,10972.8,False,231.4,249.03,0.33,11544.3,1656443523.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(39.1029, -104.9428)",Palmer Lake,Colorado,El Paso County,US
82,3c6674,DLH201,Germany,10.6312,51.0178,7315.2,False,236.05,231.28,0.0,7665.72,1656443523.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(51.0178, 10.6312)",Wangenheim,Thuringia,,DE
83,a2d2f2,AAY2858,United States,-81.9807,40.3704,10675.62,False,226.99,172.05,0.0,11049.0,1656443523.0,AAY,Allegiant Air,P,AIRBUS,A320-214,,A320,182.0,"(40.3704, -81.9807)",Coshocton,Ohio,Coshocton County,US
84,a963f7,FFT163,United States,-84.204,27.6007,9067.8,False,249.82,247.61,4.23,9494.52,1656443523.0,FFT,Frontier Airlines,B,AIRBUS,A321-211,L2J,A321-2,218.9,"(27.6007, -84.204)",Indian Rocks Beach,Florida,Pinellas County,US
85,ac234f,UAL2197,United States,-88.5167,41.6042,3268.98,False,186.04,47.35,-5.85,3413.76,1656443523.0,UAL,United Airlines,U,AIRBUS,A319-132,,,179.0,"(41.6042, -88.5167)",Plano,Illinois,Kendall County,US
86,a1b2ee,JBU436,United States,-72.4675,36.9946,10363.2,False,250.72,11.84,0.0,10850.88,1656443523.0,JBU,Jetblue Airways,B,AIRBUS,A321-271NX,,A321-2,270.6,"(36.9946, -72.4675)",Ocean City,Maryland,Worcester County,US
87,471efa,WZZ100E,Hungary,14.7751,47.3053,10972.8,False,233.32,278.11,0.0,11483.34,1656443523.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(47.3053, 14.7751)",Seckau,Styria,Politischer Bezirk Murtal,AT
88,acdffc,DAL2509,United States,-105.1181,34.368,10058.4,False,252.59,90.0,0.0,10637.52,1656443523.0,DAL,Delta Air Lines,P,BOEING,737-900ER,,737-9,222.0,"(34.368, -105.1181)",Santa Rosa,New Mexico,Guadalupe County,US
89,471efb,WZZ104Y,Hungary,13.4028,55.6387,1554.48,False,119.0,99.71,11.7,1668.78,1656443523.0,WZZ,Wizz Air,B,AIRBUS,A321-231,L2J,A321-2,221.10000000000002,"(55.6387, 13.4028)",Genarp,Skane,Lunds Kommun,SE
90,a3a538,FFT471,United States,-104.6266,39.7153,2164.08,False,118.27,313.41,-5.53,2308.86,1656443523.0,FFT,Frontier Airlines,B,AIRBUS,A320-251N,,A320,209.00000000000003,"(39.7153, -104.6266)",Bennett,Colorado,Adams County,US
91,471efe,WZZ9355,Hungary,12.2592,46.269,11582.4,False,240.31,276.64,0.0,12085.32,1656443523.0,WZZ,Wizz Air,B,Airbus,A321-231,,A321-2,221.10000000000002,"(46.269, 12.2592)",Longarone,Veneto,Provincia di Belluno,IT
92,471eff,WZZ2822,Hungary,11.1554,47.6353,10980.42,False,248.22,275.83,0.0,11437.62,1656443523.0,WZZ,Wizz Air,B,AIRBUS,A321-231,L2J,A321-2,221.10000000000002,"(47.6353, 11.1554)",Schwaigen,Bavaria,Upper Bavaria,DE
93,471efc,WZZ5081,Hungary,32.7728,42.4997,10660.38,False,239.69,99.14,-0.33,11003.28,1656443523.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(42.4997, 32.7728)",Cide,Kastamonu,,TR
94,471efd,WZZ1890,Hungary,7.403,49.3098,11574.78,False,239.23,294.25,0.33,11993.88,1656443523.0,WZZ,Wizz Air,B,AIRBUS,A321,L2J,A321,221.10000000000002,"(49.3098, 7.403)",Grossbundenbach,Rheinland-Pfalz,,DE
95,e80274,LPE2456,Chile,-78.2436,-10.533,8442.96,False,237.2,333.05,4.23,,1656443523.0,LPE,LATAM Airlines Perú,P,AIRBUS,A320 214SL,L2J,A320,164.0,"(-10.533, -78.2436)",Paramonga,Lima,Barranca,PE
96,abfc71,SWA1467,United States,-96.7651,32.8943,838.2,False,138.61,319.21,-7.8,944.88,1656443523.0,SWA,Southwest Airlines,B,BOEING,737-8,L2J,737-8,203.50000000000003,"(32.8943, -96.7651)",University Park,Texas,Dallas County,US
97,e8026a,LPE2087,Chile,-76.3635,-6.5624,510.54,False,74.68,350.08,-3.9,541.02,1656443523.0,LPE,LATAM Airlines Perú,P,AIRBUS,A320 214SL,L2J,A320,164.0,"(-6.5624, -76.3635)",Juan Guerra,San Martin,Provincia de San Martin,PE
98,a59530,SKW4300,United States,-84.9825,44.5743,7315.2,False,197.0,308.43,-0.33,7505.7,1656443523.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(44.5743, -84.9825)",Kalkaska,Michigan,Kalkaska County,US
99,ace6e2,AAL2387,United States,-81.2247,38.459,10363.2,False,196.76,255.93,0.0,10820.4,1656443523.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(38.459, -81.2247)",Clendenin,West Virginia,Kanawha County,US
100,abf025,SWA546,United States,-82.8092,28.1955,11269.98,False,235.84,156.06,0.0,11940.54,1656443523.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(28.1955, -82.8092)",Beacon Square,Florida,Pasco County,US
101,a3b86c,DAL2434,United States,-100.0599,30.8956,8275.32,False,243.64,144.8,-4.88,8778.24,1656443523.0,DAL,Delta Air Lines,P,AIRBUS,A319-114,L2J,A319,145.0,"(30.8956, -100.0599)",Menard,Texas,Menard County,US
102,abaceb,ASA1436,United States,-122.3022,47.4478,,True,0.0,28.12,,,1656443523.0,ASA,Alaska Airlines,P,AIRBUS,A320-214,L2J,A320,182.0,"(47.4478, -122.3022)",SeaTac,Washington,King County,US
103,a88072,NKS1013,United States,-79.5757,37.361,9448.8,False,214.98,345.73,0.0,9936.48,1656443523.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(37.361, -79.5757)",Bedford,Virginia,City of Bedford,US
104,a94b51,UAL1555,United States,-122.3175,47.5123,365.76,False,72.02,180.0,-3.58,342.9,1656443523.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(47.5123, -122.3175)",Boulevard Park,Washington,King County,US
